case,split,digit,whole,zeros,layer,control,source_margin,target_margin,patched_margin,margin_effect,target_correct,patched_correct,model,revision
27,heldout,6,56,4,0,number_tokens,27.625,23.375,23.625,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,0,random_positions,27.625,23.375,23.75,0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,1,answer_position,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,1,number_tokens,27.625,23.375,24.25,0.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,1,random_positions,27.625,23.375,23.875,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,2,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,2,number_tokens,27.625,23.375,24.375,1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,2,random_positions,27.625,23.375,23.875,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,3,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,3,number_tokens,27.625,23.375,22.5,-0.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,3,random_positions,27.625,23.375,24.125,0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,4,answer_position,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,4,number_tokens,27.625,23.375,22.25,-1.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,4,random_positions,27.625,23.375,24.375,1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,5,answer_position,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,5,number_tokens,27.625,23.375,19.0,-4.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,5,random_positions,27.625,23.375,21.25,-2.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,6,answer_position,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,6,number_tokens,27.625,23.375,20.5,-2.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,6,random_positions,27.625,23.375,23.0,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,7,answer_position,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,7,number_tokens,27.625,23.375,13.25,-10.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,7,random_positions,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,8,answer_position,27.625,23.375,23.625,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,8,number_tokens,27.625,23.375,16.0,-7.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,8,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,9,answer_position,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,9,number_tokens,27.625,23.375,2.0,-21.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,9,random_positions,27.625,23.375,23.0,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,10,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,10,number_tokens,27.625,23.375,-0.5,-23.875,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,10,random_positions,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,11,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,11,number_tokens,27.625,23.375,-12.75,-36.125,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,11,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,12,answer_position,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,12,number_tokens,27.625,23.375,2.25,-21.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,12,random_positions,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,13,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,13,number_tokens,27.625,23.375,15.75,-7.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,13,random_positions,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,14,answer_position,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,14,number_tokens,27.625,23.375,22.0,-1.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,14,random_positions,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,15,answer_position,27.625,23.375,23.625,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,15,number_tokens,27.625,23.375,25.625,2.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,15,random_positions,27.625,23.375,23.875,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,16,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,16,number_tokens,27.625,23.375,25.5,2.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,16,random_positions,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,17,answer_position,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,17,number_tokens,27.625,23.375,24.5,1.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,17,random_positions,27.625,23.375,24.125,0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,18,answer_position,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,18,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,18,random_positions,27.625,23.375,24.0,0.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,19,answer_position,27.625,23.375,24.375,1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,19,number_tokens,27.625,23.375,22.5,-0.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,19,random_positions,27.625,23.375,23.75,0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,20,answer_position,27.625,23.375,24.375,1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,20,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,20,random_positions,27.625,23.375,23.875,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,21,answer_position,27.625,23.375,26.375,3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,21,number_tokens,27.625,23.375,23.0,-0.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,21,random_positions,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,22,answer_position,27.625,23.375,26.5,3.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,22,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,22,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,23,answer_position,27.625,23.375,26.375,3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,23,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,23,random_positions,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,24,answer_position,27.625,23.375,26.75,3.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,24,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,24,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,25,answer_position,27.625,23.375,26.625,3.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,25,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,25,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,26,answer_position,27.625,23.375,26.75,3.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,26,number_tokens,27.625,23.375,23.25,-0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,26,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,27,answer_position,27.625,23.375,26.5,3.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,27,number_tokens,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,27,random_positions,27.625,23.375,23.5,0.125,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,28,answer_position,27.625,23.375,26.875,3.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,28,number_tokens,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,28,random_positions,27.625,23.375,23.625,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,29,answer_position,27.625,23.375,26.875,3.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,29,number_tokens,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,29,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,30,answer_position,27.625,23.375,26.875,3.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,30,number_tokens,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,30,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,31,answer_position,27.625,23.375,27.125,3.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,31,number_tokens,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,31,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,32,answer_position,27.625,23.375,26.75,3.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,32,number_tokens,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,32,random_positions,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,33,answer_position,27.625,23.375,26.75,3.375,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,33,number_tokens,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,33,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,34,answer_position,27.625,23.375,27.25,3.875,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,34,number_tokens,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,34,random_positions,27.625,23.375,23.125,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,35,answer_position,27.625,23.375,27.625,4.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,35,number_tokens,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
27,heldout,6,56,4,35,random_positions,27.625,23.375,23.375,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,0,answer_position,27.625,22.0,22.0,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,0,number_tokens,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,0,random_positions,27.625,22.0,12.75,-9.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,1,answer_position,27.625,22.0,22.0,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,1,number_tokens,27.625,22.0,22.75,0.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,1,random_positions,27.625,22.0,13.25,-8.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,2,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,2,number_tokens,27.625,22.0,24.5,2.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,2,random_positions,27.625,22.0,14.75,-7.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,3,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,3,number_tokens,27.625,22.0,22.25,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,3,random_positions,27.625,22.0,13.5,-8.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,4,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,4,number_tokens,27.625,22.0,22.5,0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,4,random_positions,27.625,22.0,16.25,-5.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,5,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,5,number_tokens,27.625,22.0,19.5,-2.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,5,random_positions,27.625,22.0,17.5,-4.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,6,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,6,number_tokens,27.625,22.0,20.75,-1.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,6,random_positions,27.625,22.0,14.5,-7.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,7,answer_position,27.625,22.0,22.0,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,7,number_tokens,27.625,22.0,2.75,-19.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,7,random_positions,27.625,22.0,15.75,-6.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,8,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,8,number_tokens,27.625,22.0,4.0,-18.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,8,random_positions,27.625,22.0,19.25,-2.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,9,answer_position,27.625,22.0,22.0,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,9,number_tokens,27.625,22.0,-4.5,-26.5,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,9,random_positions,27.625,22.0,21.5,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,10,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,10,number_tokens,27.625,22.0,-6.0,-28.0,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,10,random_positions,27.625,22.0,22.25,0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,11,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,11,number_tokens,27.625,22.0,-15.25,-37.25,True,False,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,11,random_positions,27.625,22.0,23.625,1.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,12,answer_position,27.625,22.0,22.0,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,12,number_tokens,27.625,22.0,0.5,-21.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,12,random_positions,27.625,22.0,21.0,-1.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,13,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,13,number_tokens,27.625,22.0,12.5,-9.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,13,random_positions,27.625,22.0,19.75,-2.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,14,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,14,number_tokens,27.625,22.0,21.5,-0.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,14,random_positions,27.625,22.0,24.75,2.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,15,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,15,number_tokens,27.625,22.0,25.5,3.5,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,15,random_positions,27.625,22.0,25.625,3.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,16,answer_position,27.625,22.0,22.0,0.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,16,number_tokens,27.625,22.0,25.75,3.75,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,16,random_positions,27.625,22.0,25.625,3.625,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,17,answer_position,27.625,22.0,21.75,-0.25,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
28,heldout,6,57,2,17,number_tokens,27.625,22.0,25.0,3.0,True,True,Qwen/Qwen3-4B-Instruct-2507,cdbee75f17c01a7cc42f958dc650907174af0554
