case,split,digit,whole,zeros,layer,control,source_margin,target_margin,patched_margin,margin_effect,target_correct,patched_correct,model,revision
27,heldout,6,56,4,2,number_tokens,9.0,4.75,5.375,0.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,2,random_positions,9.0,4.75,4.625,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,3,answer_position,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,3,number_tokens,9.0,4.75,5.5,0.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,3,random_positions,9.0,4.75,3.625,-1.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,4,answer_position,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,4,number_tokens,9.0,4.75,6.0,1.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,4,random_positions,9.0,4.75,4.0,-0.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,5,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,5,number_tokens,9.0,4.75,6.125,1.375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,5,random_positions,9.0,4.75,4.625,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,6,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,6,number_tokens,9.0,4.75,-0.125,-4.875,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,6,random_positions,9.0,4.75,5.375,0.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,7,answer_position,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,7,number_tokens,9.0,4.75,6.625,1.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,7,random_positions,9.0,4.75,5.625,0.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,8,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,8,number_tokens,9.0,4.75,6.6875,1.9375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,8,random_positions,9.0,4.75,5.875,1.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,9,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,9,number_tokens,9.0,4.75,7.375,2.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,9,random_positions,9.0,4.75,6.0,1.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,10,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,10,number_tokens,9.0,4.75,7.5,2.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,10,random_positions,9.0,4.75,6.25,1.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,11,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,11,number_tokens,9.0,4.75,4.625,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,11,random_positions,9.0,4.75,6.5625,1.8125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,12,answer_position,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,12,number_tokens,9.0,4.75,-0.375,-5.125,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,12,random_positions,9.0,4.75,6.375,1.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,13,answer_position,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,13,number_tokens,9.0,4.75,-3.125,-7.875,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,13,random_positions,9.0,4.75,6.0,1.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,14,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,14,number_tokens,9.0,4.75,-0.375,-5.125,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,14,random_positions,9.0,4.75,6.125,1.375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,15,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,15,number_tokens,9.0,4.75,5.125,0.375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,15,random_positions,9.0,4.75,6.25,1.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,16,answer_position,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,16,number_tokens,9.0,4.75,6.4375,1.6875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,16,random_positions,9.0,4.75,6.5,1.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,17,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,17,number_tokens,9.0,4.75,6.8125,2.0625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,17,random_positions,9.0,4.75,6.6875,1.9375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,18,answer_position,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,18,number_tokens,9.0,4.75,5.75,1.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,18,random_positions,9.0,4.75,6.6875,1.9375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,19,answer_position,9.0,4.75,5.0,0.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,19,number_tokens,9.0,4.75,6.6875,1.9375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,19,random_positions,9.0,4.75,6.375,1.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,20,answer_position,9.0,4.75,5.5,0.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,20,number_tokens,9.0,4.75,5.875,1.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,20,random_positions,9.0,4.75,6.375,1.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,21,answer_position,9.0,4.75,6.0,1.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,21,number_tokens,9.0,4.75,5.375,0.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,21,random_positions,9.0,4.75,6.5,1.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,22,answer_position,9.0,4.75,6.8125,2.0625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,22,number_tokens,9.0,4.75,5.5,0.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,22,random_positions,9.0,4.75,6.375,1.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,23,answer_position,9.0,4.75,7.375,2.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,23,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,23,random_positions,9.0,4.75,5.625,0.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,24,answer_position,9.0,4.75,7.5,2.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,24,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,24,random_positions,9.0,4.75,5.375,0.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,25,answer_position,9.0,4.75,7.875,3.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,25,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,25,random_positions,9.0,4.75,5.125,0.375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,26,answer_position,9.0,4.75,8.0625,3.3125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,26,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,26,random_positions,9.0,4.75,4.5,-0.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,27,answer_position,9.0,4.75,8.0625,3.3125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,27,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,27,random_positions,9.0,4.75,4.625,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,28,answer_position,9.0,4.75,8.0625,3.3125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,28,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,28,random_positions,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,29,answer_position,9.0,4.75,8.0625,3.3125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,29,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,29,random_positions,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,30,answer_position,9.0,4.75,8.0625,3.3125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,30,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,30,random_positions,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,31,answer_position,9.0,4.75,8.1875,3.4375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,31,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,31,random_positions,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,32,answer_position,9.0,4.75,8.125,3.375,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,32,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,32,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,33,answer_position,9.0,4.75,8.25,3.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,33,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,33,random_positions,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,34,answer_position,9.0,4.75,8.25,3.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,34,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,34,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,35,answer_position,9.0,4.75,8.25,3.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,35,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,35,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,36,answer_position,9.0,4.75,8.3125,3.5625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,36,number_tokens,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,36,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,37,answer_position,9.0,4.75,8.25,3.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,37,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,37,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,38,answer_position,9.0,4.75,8.5,3.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,38,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,38,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,39,answer_position,9.0,4.75,8.5625,3.8125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,39,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,39,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,40,answer_position,9.0,4.75,8.8125,4.0625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,40,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,40,random_positions,9.0,4.75,4.875,0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,41,answer_position,9.0,4.75,9.0,4.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,41,number_tokens,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
27,heldout,6,56,4,41,random_positions,9.0,4.75,4.75,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,0,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,0,number_tokens,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,0,random_positions,8.875,4.375,-5.125,-9.5,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,1,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,1,number_tokens,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,1,random_positions,8.875,4.375,-4.0,-8.375,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,2,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,2,number_tokens,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,2,random_positions,8.875,4.375,-3.375,-7.75,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,3,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,3,number_tokens,8.875,4.375,3.875,-0.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,3,random_positions,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,4,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,4,number_tokens,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,4,random_positions,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,5,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,5,number_tokens,8.875,4.375,2.5,-1.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,5,random_positions,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,6,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,6,number_tokens,8.875,4.375,-1.25,-5.625,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,6,random_positions,8.875,4.375,5.125,0.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,7,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,7,number_tokens,8.875,4.375,3.375,-1.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,7,random_positions,8.875,4.375,4.875,0.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,8,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,8,number_tokens,8.875,4.375,4.125,-0.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,8,random_positions,8.875,4.375,5.0,0.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,9,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,9,number_tokens,8.875,4.375,6.125,1.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,9,random_positions,8.875,4.375,4.875,0.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,10,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,10,number_tokens,8.875,4.375,6.5,2.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,10,random_positions,8.875,4.375,5.25,0.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,11,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,11,number_tokens,8.875,4.375,3.25,-1.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,11,random_positions,8.875,4.375,5.25,0.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,12,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,12,number_tokens,8.875,4.375,-4.0,-8.375,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,12,random_positions,8.875,4.375,5.125,0.75,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,13,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,13,number_tokens,8.875,4.375,-4.25,-8.625,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,13,random_positions,8.875,4.375,4.875,0.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,14,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,14,number_tokens,8.875,4.375,-0.5,-4.875,True,False,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,14,random_positions,8.875,4.375,5.25,0.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,15,answer_position,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,15,number_tokens,8.875,4.375,4.875,0.5,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,15,random_positions,8.875,4.375,4.625,0.25,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,16,answer_position,8.875,4.375,4.375,0.0,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,16,number_tokens,8.875,4.375,6.6875,2.3125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,16,random_positions,8.875,4.375,5.0,0.625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,17,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,17,number_tokens,8.875,4.375,6.9375,2.5625,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,17,random_positions,8.875,4.375,5.25,0.875,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
28,heldout,6,57,2,18,answer_position,8.875,4.375,4.25,-0.125,True,True,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819
